DateTime,Length,ActivityType,Piece,PieceType,Level,PerformanceType,Notes
2022-11-28 19:15:00,-1,PERFORMANCE,Being Alive,PIECE,1,practice,
2022-11-28 22:00:00,-1,PRACTICE,What I Did For Love,PIECE,2,practice,
2022-12-01 09:15:00,-1,PRACTICE,Changing My Major,PIECE,1,practice,
2022-12-01 14:30:00,-1,PERFORMANCE,Empty Chairs at Empty Tables,PIECE,2,practice,
2022-12-01 16:45:00,45,PRACTICE,On My Own,PIECE,2,practice,
2022-12-01 19:20:00,-1,PERFORMANCE,Part of Your World,PIECE,1,practice,
2022-12-03 10:00:00,-1,PRACTICE,Being Alive,PIECE,1,practice,
2022-12-03 15:30:00,30,PRACTICE,What I Did For Love,PIECE,2,practice,
2022-12-03 20:15:00,-1,PERFORMANCE,Somewhere,PIECE,2,practice,
2022-12-04 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2022-12-04 12:45:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2022-12-04 16:20:00,-1,PERFORMANCE,When I Grow Up,PIECE,1,practice,
2022-12-04 19:15:00,-1,PRACTICE,Who I'd Be,PIECE,3,practice,
2022-12-07 08:45:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,3,practice,
2022-12-07 13:20:00,-1,PRACTICE,Blue Bayou,PIECE,1,practice,
2022-12-07 17:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,1,practice,
2022-12-07 21:30:00,60,PRACTICE,Who I'd Be,PIECE,2,practice,
2022-12-08 09:30:00,-1,PRACTICE,Changing My Major,PIECE,4,practice,
2022-12-08 14:15:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2022-12-08 18:45:00,-1,PERFORMANCE,On My Own,PIECE,2,practice,
2022-12-08 22:00:00,-1,PRACTICE,Part of Your World,PIECE,3,practice,
2022-12-08 23:30:00,30,PRACTICE,Being Alive,PIECE,2,practice,
2022-12-09 09:30:00,-1,PRACTICE,Changing My Major,PIECE,4,practice,
2022-12-09 14:15:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2022-12-09 18:45:00,-1,PERFORMANCE,On My Own,PIECE,2,practice,
2022-12-09 22:00:00,-1,PRACTICE,Part of Your World,PIECE,3,practice,
2022-12-12 11:00:00,-1,PRACTICE,Being Alive,PIECE,2,practice,
2022-12-12 15:45:00,-1,PERFORMANCE,What I Did For Love,PIECE,1,practice,
2022-12-12 19:30:00,-1,PRACTICE,Somewhere,PIECE,1,practice,
2022-12-14 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,2,practice,
2022-12-14 12:15:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2022-12-14 16:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,2,practice,
2022-12-14 20:45:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2022-12-14 22:15:00,-1,PERFORMANCE,Changing My Major,PIECE,1,practice,
2022-12-15 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,2,practice,
2022-12-15 12:15:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2022-12-15 16:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,2,practice,
2022-12-15 20:45:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2022-12-16 10:15:00,-1,PRACTICE,Changing My Major,PIECE,3,practice,
2022-12-16 14:30:00,30,PRACTICE,Empty Chairs at Empty Tables,PIECE,2,practice,
2022-12-16 18:00:00,-1,PERFORMANCE,On My Own,PIECE,1,practice,
2022-12-16 21:15:00,-1,PRACTICE,Part of Your World,PIECE,2,practice,
2022-12-16 23:45:00,-1,PERFORMANCE,Being Alive,PIECE,2,practice,
2022-12-18 14:00:00,15,PRACTICE,2-5-1,TECHNIQUE,2,practice,
2022-12-17 10:15:00,-1,PRACTICE,Changing My Major,PIECE,3,practice,
2022-12-17 14:30:00,30,PRACTICE,Empty Chairs at Empty Tables,PIECE,2,practice,
2022-12-17 18:00:00,-1,PERFORMANCE,On My Own,PIECE,1,practice,
2022-12-17 21:15:00,-1,PRACTICE,Part of Your World,PIECE,2,practice,
2022-12-19 09:45:00,-1,PRACTICE,Being Alive,PIECE,1,practice,
2022-12-19 13:00:00,-1,PRACTICE,What I Did For Love,PIECE,3,practice,
2022-12-19 17:30:00,-1,PERFORMANCE,Somewhere,PIECE,1,practice,
2022-12-19 20:00:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2022-12-22 11:30:00,60,PRACTICE,Blue Bayou,PIECE,2,practice,
2022-12-22 15:15:00,-1,PRACTICE,When I Grow Up,PIECE,1,practice,
2022-12-22 19:45:00,-1,PERFORMANCE,Who I'd Be,PIECE,2,practice,
2022-12-22 22:30:00,-1,PRACTICE,Changing My Major,PIECE,2,practice,
2022-12-24 08:00:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,3,practice,
2022-12-24 12:45:00,-1,PRACTICE,On My Own,PIECE,1,practice,
2022-12-24 16:30:00,-1,PERFORMANCE,Part of Your World,PIECE,2,practice,
2022-12-24 20:15:00,45,PRACTICE,Being Alive,PIECE,2,practice,
2022-12-25 10:30:00,-1,PRACTICE,What I Did For Love,PIECE,1,practice,
2022-12-25 14:00:00,-1,PRACTICE,Somewhere,PIECE,2,practice,
2022-12-25 17:45:00,-1,PERFORMANCE,Goodbye Yellow Brick Road,PIECE,1,practice,
2022-12-25 21:00:00,-1,PRACTICE,Blue Bayou,PIECE,3,practice,
2022-12-25 23:30:00,30,PRACTICE,When I Grow Up,PIECE,2,practice,
2022-12-26 10:30:00,-1,PRACTICE,What I Did For Love,PIECE,1,practice,
2022-12-26 14:00:00,-1,PRACTICE,Somewhere,PIECE,2,practice,
2022-12-26 17:45:00,-1,PERFORMANCE,Goodbye Yellow Brick Road,PIECE,1,practice,
2022-12-26 21:00:00,-1,PRACTICE,Blue Bayou,PIECE,3,practice,
2022-12-27 09:15:00,-1,PRACTICE,When I Grow Up,PIECE,2,practice,
2022-12-27 13:30:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2022-12-27 18:00:00,-1,PERFORMANCE,Changing My Major,PIECE,2,practice,
2022-12-27 20:45:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2022-12-28 11:00:00,30,PRACTICE,On My Own,PIECE,2,practice,
2022-12-28 15:30:00,-1,PRACTICE,Part of Your World,PIECE,1,practice,
2022-12-28 19:15:00,-1,PERFORMANCE,Being Alive,PIECE,1,practice,
2022-12-28 22:00:00,-1,PRACTICE,What I Did For Love,PIECE,2,practice, 
2021-01-01 08:15:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2021-01-02 14:30:00,5,PRACTICE,I'd Give My Life For You,PIECE,2,practice,
2021-01-03 16:45:00,-1,PRACTICE,Proud of Your Boy,PIECE,1,practice,
2021-01-04 09:20:00,8,PRACTICE,Somewhere,PIECE,2,practice,
2021-01-05 11:35:00,-1,PRACTICE,When I Grow Up,PIECE,1,practice,
2021-01-06 13:50:00,3,PRACTICE,Who I'd Be,PIECE,2,practice,
2021-01-07 15:25:00,-1,PRACTICE,On My Own,PIECE,1,practice,
2021-01-08 17:40:00,7,PRACTICE,Part of Your World,PIECE,2,practice,
2021-01-09 19:15:00,-1,PRACTICE,What I Did For Love,PIECE,1,practice,
2021-01-10 21:30:00,4,PRACTICE,Being Alive,PIECE,2,practice,
2021-01-11 10:45:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2021-01-12 12:20:00,6,PRACTICE,Out There,PIECE,2,practice,
2021-01-13 14:35:00,-1,PRACTICE,Hopelessly Devoted To You,PIECE,1,practice,
2021-01-14 16:50:00,9,PRACTICE,Come To Your Senses,PIECE,2,practice,
2021-01-15 18:25:00,-1,PRACTICE,Blue Bayou,PIECE,1,practice,
2021-01-16 20:40:00,2,PRACTICE,Changing My Major,PIECE,2,practice,
2021-01-17 22:15:00,-1,PRACTICE,My House,PIECE,1,practice,
2021-01-18 08:30:00,10,PRACTICE,Over the Rainbow,PIECE,2,practice,
2021-01-19 10:45:00,-1,PRACTICE,I Have Nothing,PIECE,1,practice,
2021-01-20 12:20:00,1,PRACTICE,They Just Keep Movin' The Line,PIECE,2,practice,
2021-01-21 14:35:00,-1,PRACTICE,Why God,PIECE,1,practice,
2021-01-22 16:50:00,5,PRACTICE,Edelweiss,PIECE,2,practice,
2021-01-23 18:25:00,-1,PRACTICE,Somewhere That's Green,PIECE,1,practice,
2021-01-24 20:40:00,8,PRACTICE,Baby One More Time,PIECE,2,practice,
2021-01-25 22:15:00,-1,PRACTICE,Fly Fly Away,PIECE,1,practice,
2021-01-26 08:30:00,3,PRACTICE,"Love, Look Away",PIECE,2,practice,
2021-01-27 10:45:00,-1,PRACTICE,Meadowlark,PIECE,1,practice,
2021-01-28 12:20:00,7,PRACTICE,Once Upon a December,PIECE,2,practice,
2021-01-29 14:35:00,-1,PRACTICE,You Are Beautiful,PIECE,1,practice,
2021-01-30 16:50:00,4,PRACTICE,Still Hurting,PIECE,2,practice,
2021-01-31 18:25:00,-1,PRACTICE,Astonishing,PIECE,1,practice,
2021-01-01 20:40:00,6,PRACTICE,Stars,PIECE,2,practice,
2021-01-02 22:15:00,-1,PRACTICE,Gimmie Gimmie,PIECE,1,practice,
2021-01-03 08:30:00,9,PRACTICE,I Won't Send Roses,PIECE,2,practice,
2021-01-04 10:45:00,-1,PRACTICE,Desperado,PIECE,1,practice,
2021-01-05 12:20:00,2,PRACTICE,Don't Cry Out Loud,PIECE,2,practice,
2021-01-06 14:35:00,-1,PRACTICE,Loving You,PIECE,1,practice,
2021-01-07 16:50:00,10,PRACTICE,Happy Birthday,PIECE,2,practice,
2021-01-08 18:25:00,-1,PRACTICE,I Am What I Am,PIECE,1,practice,
2021-01-09 20:40:00,1,PRACTICE,2-5-1,TECHNIQUE,2,practice,
2021-02-01 09:15:00,-1,PRACTICE,Changing My Major,PIECE,1,practice,
2021-02-01 14:30:00,-1,PERFORMANCE,Empty Chairs at Empty Tables,PIECE,2,practice,
2021-02-01 16:45:00,45,PRACTICE,On My Own,PIECE,2,practice,
2021-02-01 19:20:00,-1,PERFORMANCE,Part of Your World,PIECE,1,practice,
2021-02-03 10:00:00,-1,PRACTICE,Being Alive,PIECE,1,practice,
2021-02-03 15:30:00,30,PRACTICE,What I Did For Love,PIECE,2,practice,
2021-02-03 20:15:00,-1,PERFORMANCE,Somewhere,PIECE,2,practice,
2021-02-04 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2021-02-04 12:45:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2021-02-04 16:20:00,-1,PERFORMANCE,When I Grow Up,PIECE,1,practice,
2021-02-04 19:15:00,-1,PRACTICE,Who I'd Be,PIECE,3,practice,
2021-02-07 08:45:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,3,practice,
2021-02-07 13:20:00,-1,PRACTICE,Blue Bayou,PIECE,1,practice,
2021-02-07 17:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,1,practice,
2021-02-07 21:30:00,60,PRACTICE,Who I'd Be,PIECE,2,practice,
2021-02-08 09:30:00,-1,PRACTICE,Changing My Major,PIECE,4,practice,
2021-02-08 14:15:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2021-02-08 18:45:00,-1,PERFORMANCE,On My Own,PIECE,2,practice,
2021-02-08 22:00:00,-1,PRACTICE,Part of Your World,PIECE,3,practice,
2021-02-08 23:30:00,30,PRACTICE,Being Alive,PIECE,2,practice,
2021-02-09 09:30:00,-1,PRACTICE,Changing My Major,PIECE,4,practice,
2021-02-09 14:15:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2021-02-09 18:45:00,-1,PERFORMANCE,On My Own,PIECE,2,practice,
2021-02-09 22:00:00,-1,PRACTICE,Part of Your World,PIECE,3,practice,
2021-02-12 11:00:00,-1,PRACTICE,Being Alive,PIECE,2,practice,
2021-02-12 15:45:00,-1,PERFORMANCE,What I Did For Love,PIECE,1,practice,
2021-02-12 19:30:00,-1,PRACTICE,Somewhere,PIECE,1,practice,
2021-02-14 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,2,practice,
2021-02-14 12:15:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2021-02-14 16:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,2,practice,
2021-02-14 20:45:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2021-02-14 22:15:00,-1,PERFORMANCE,Changing My Major,PIECE,1,practice,
2021-02-15 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,2,practice,
2021-02-15 12:15:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2021-02-15 16:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,2,practice,
2021-02-15 20:45:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2021-02-16 10:15:00,-1,PRACTICE,Changing My Major,PIECE,3,practice,
2021-02-16 14:30:00,30,PRACTICE,Empty Chairs at Empty Tables,PIECE,2,practice,
2021-02-16 18:00:00,-1,PERFORMANCE,On My Own,PIECE,1,practice,
2021-02-16 21:15:00,-1,PRACTICE,Part of Your World,PIECE,2,practice,
2021-02-16 23:45:00,-1,PERFORMANCE,Being Alive,PIECE,2,practice,
2021-02-18 14:00:00,15,PRACTICE,2-5-1,TECHNIQUE,2,practice,
2021-02-17 10:15:00,-1,PRACTICE,Changing My Major,PIECE,3,practice,
2021-02-17 14:30:00,30,PRACTICE,Empty Chairs at Empty Tables,PIECE,2,practice,
2021-02-17 18:00:00,-1,PERFORMANCE,On My Own,PIECE,1,practice,
2021-02-17 21:15:00,-1,PRACTICE,Part of Your World,PIECE,2,practice,
2021-02-19 09:45:00,-1,PRACTICE,Being Alive,PIECE,1,practice,
2021-02-19 13:00:00,-1,PRACTICE,What I Did For Love,PIECE,3,practice,
2021-02-19 17:30:00,-1,PERFORMANCE,Somewhere,PIECE,1,practice,
2021-02-19 20:00:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2021-02-22 11:30:00,60,PRACTICE,Blue Bayou,PIECE,2,practice,
2021-02-22 15:15:00,-1,PRACTICE,When I Grow Up,PIECE,1,practice,
2021-02-22 19:45:00,-1,PERFORMANCE,Who I'd Be,PIECE,2,practice,
2021-02-22 22:30:00,-1,PRACTICE,Changing My Major,PIECE,2,practice,
2021-02-24 08:00:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,3,practice,
2021-02-24 12:45:00,-1,PRACTICE,On My Own,PIECE,1,practice,
2021-02-24 16:30:00,-1,PERFORMANCE,Part of Your World,PIECE,2,practice,
2021-02-24 20:15:00,45,PRACTICE,Being Alive,PIECE,2,practice,
2021-02-25 10:30:00,-1,PRACTICE,What I Did For Love,PIECE,1,practice,
2021-02-25 14:00:00,-1,PRACTICE,Somewhere,PIECE,2,practice,
2021-02-25 17:45:00,-1,PERFORMANCE,Goodbye Yellow Brick Road,PIECE,1,practice,
2021-02-25 21:00:00,-1,PRACTICE,Blue Bayou,PIECE,3,practice,
2021-02-25 23:30:00,30,PRACTICE,When I Grow Up,PIECE,2,practice,
2021-02-26 10:30:00,-1,PRACTICE,What I Did For Love,PIECE,1,practice,
2021-02-26 14:00:00,-1,PRACTICE,Somewhere,PIECE,2,practice,
2021-02-26 17:45:00,-1,PERFORMANCE,Goodbye Yellow Brick Road,PIECE,1,practice,
2021-02-26 21:00:00,-1,PRACTICE,Blue Bayou,PIECE,3,practice,
2021-02-27 09:15:00,-1,PRACTICE,When I Grow Up,PIECE,2,practice,
2021-02-27 13:30:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2021-02-27 18:00:00,-1,PERFORMANCE,Changing My Major,PIECE,2,practice,
2021-02-27 20:45:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2021-02-28 11:00:00,30,PRACTICE,On My Own,PIECE,2,practice,
2021-02-28 15:30:00,-1,PRACTICE,Part of Your World,PIECE,1,practice,
2021-02-28 19:15:00,-1,PERFORMANCE,Being Alive,PIECE,1,practice,
2021-02-28 22:00:00,-1,PRACTICE,What I Did For Love,PIECE,2,practice,
2021-03-01 09:15:00,-1,PRACTICE,Changing My Major,PIECE,1,practice,
2021-03-01 14:30:00,-1,PERFORMANCE,Empty Chairs at Empty Tables,PIECE,2,practice,
2021-03-01 16:45:00,45,PRACTICE,On My Own,PIECE,2,practice,
2021-03-01 19:20:00,-1,PERFORMANCE,Part of Your World,PIECE,1,practice,
2021-03-03 10:00:00,-1,PRACTICE,Being Alive,PIECE,1,practice,
2021-03-03 15:30:00,30,PRACTICE,What I Did For Love,PIECE,2,practice,
2021-03-03 20:15:00,-1,PERFORMANCE,Somewhere,PIECE,2,practice,
2021-03-04 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2021-03-04 12:45:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2021-03-04 16:20:00,-1,PERFORMANCE,When I Grow Up,PIECE,1,practice,
2021-03-04 19:15:00,-1,PRACTICE,Who I'd Be,PIECE,3,practice,
2021-03-07 08:45:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,3,practice,
2021-03-07 13:20:00,-1,PRACTICE,Blue Bayou,PIECE,1,practice,
2021-03-07 17:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,1,practice,
2021-03-07 21:30:00,60,PRACTICE,Who I'd Be,PIECE,2,practice,
2021-03-08 09:30:00,-1,PRACTICE,Changing My Major,PIECE,4,practice,
2021-03-08 14:15:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2021-03-08 18:45:00,-1,PERFORMANCE,On My Own,PIECE,2,practice,
2021-03-08 22:00:00,-1,PRACTICE,Part of Your World,PIECE,3,practice,
2021-03-08 23:30:00,30,PRACTICE,Being Alive,PIECE,2,practice,
2021-03-09 09:30:00,-1,PRACTICE,Changing My Major,PIECE,4,practice,
2021-03-09 14:15:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2021-03-09 18:45:00,-1,PERFORMANCE,On My Own,PIECE,2,practice,
2021-03-09 22:00:00,-1,PRACTICE,Part of Your World,PIECE,3,practice,
2021-03-12 11:00:00,-1,PRACTICE,Being Alive,PIECE,2,practice,
2021-03-12 15:45:00,-1,PERFORMANCE,What I Did For Love,PIECE,1,practice,
2021-03-12 19:30:00,-1,PRACTICE,Somewhere,PIECE,1,practice,
2021-03-14 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,2,practice,
2021-03-14 12:15:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2021-03-14 16:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,2,practice,
2021-03-14 20:45:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2021-03-14 22:15:00,-1,PERFORMANCE,Changing My Major,PIECE,1,practice,
2021-03-15 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,2,practice,
2021-03-15 12:15:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2021-03-15 16:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,2,practice,
2021-03-15 20:45:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2021-03-16 10:15:00,-1,PRACTICE,Changing My Major,PIECE,3,practice,
2021-03-16 14:30:00,30,PRACTICE,Empty Chairs at Empty Tables,PIECE,2,practice,
2021-03-16 18:00:00,-1,PERFORMANCE,On My Own,PIECE,1,practice,
2021-03-16 21:15:00,-1,PRACTICE,Part of Your World,PIECE,2,practice,
2021-03-16 23:45:00,-1,PERFORMANCE,Being Alive,PIECE,2,practice,
2021-03-18 14:00:00,15,PRACTICE,2-5-1,TECHNIQUE,2,practice,
2021-03-17 10:15:00,-1,PRACTICE,Changing My Major,PIECE,3,practice,
2021-03-17 14:30:00,30,PRACTICE,Empty Chairs at Empty Tables,PIECE,2,practice,
2021-03-17 18:00:00,-1,PERFORMANCE,On My Own,PIECE,1,practice,
2021-03-17 21:15:00,-1,PRACTICE,Part of Your World,PIECE,2,practice,
2021-03-19 09:45:00,-1,PRACTICE,Being Alive,PIECE,1,practice,
2021-03-19 13:00:00,-1,PRACTICE,What I Did For Love,PIECE,3,practice,
2021-03-19 17:30:00,-1,PERFORMANCE,Somewhere,PIECE,1,practice,
2021-03-19 20:00:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2021-03-22 11:30:00,60,PRACTICE,Blue Bayou,PIECE,2,practice,
2021-03-22 15:15:00,-1,PRACTICE,When I Grow Up,PIECE,1,practice,
2021-03-22 19:45:00,-1,PERFORMANCE,Who I'd Be,PIECE,2,practice,
2021-03-22 22:30:00,-1,PRACTICE,Changing My Major,PIECE,2,practice,
2021-03-24 08:00:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,3,practice,
2021-03-24 12:45:00,-1,PRACTICE,On My Own,PIECE,1,practice,
2021-03-24 16:30:00,-1,PERFORMANCE,Part of Your World,PIECE,2,practice,
2021-03-24 20:15:00,45,PRACTICE,Being Alive,PIECE,2,practice,
2021-03-25 10:30:00,-1,PRACTICE,What I Did For Love,PIECE,1,practice,
2021-03-25 14:00:00,-1,PRACTICE,Somewhere,PIECE,2,practice,
2021-03-25 17:45:00,-1,PERFORMANCE,Goodbye Yellow Brick Road,PIECE,1,practice,
2021-03-25 21:00:00,-1,PRACTICE,Blue Bayou,PIECE,3,practice,
2021-03-25 23:30:00,30,PRACTICE,When I Grow Up,PIECE,2,practice,
2021-03-26 10:30:00,-1,PRACTICE,What I Did For Love,PIECE,1,practice,
2021-03-26 14:00:00,-1,PRACTICE,Somewhere,PIECE,2,practice,
2021-03-26 17:45:00,-1,PERFORMANCE,Goodbye Yellow Brick Road,PIECE,1,practice,
2021-03-26 21:00:00,-1,PRACTICE,Blue Bayou,PIECE,3,practice,
2021-03-27 09:15:00,-1,PRACTICE,When I Grow Up,PIECE,2,practice,
2021-03-27 13:30:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2021-03-27 18:00:00,-1,PERFORMANCE,Changing My Major,PIECE,2,practice,
2021-03-27 20:45:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2021-03-28 11:00:00,30,PRACTICE,On My Own,PIECE,2,practice,
2021-03-28 15:30:00,-1,PRACTICE,Part of Your World,PIECE,1,practice,
2021-03-28 19:15:00,-1,PERFORMANCE,Being Alive,PIECE,1,practice,
2021-03-28 22:00:00,-1,PRACTICE,What I Did For Love,PIECE,2,practice,
2021-04-01 09:15:00,-1,PRACTICE,Changing My Major,PIECE,1,practice,
2021-04-01 14:30:00,-1,PERFORMANCE,Empty Chairs at Empty Tables,PIECE,2,practice,
2021-04-01 16:45:00,45,PRACTICE,On My Own,PIECE,2,practice,
2021-04-01 19:20:00,-1,PERFORMANCE,Part of Your World,PIECE,1,practice,
2021-04-03 10:00:00,-1,PRACTICE,Being Alive,PIECE,1,practice,
2021-04-03 15:30:00,30,PRACTICE,What I Did For Love,PIECE,2,practice,
2021-04-03 20:15:00,-1,PERFORMANCE,Somewhere,PIECE,2,practice,
2021-04-04 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2021-04-04 12:45:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2021-04-04 16:20:00,-1,PERFORMANCE,When I Grow Up,PIECE,1,practice,
2021-04-04 19:15:00,-1,PRACTICE,Who I'd Be,PIECE,3,practice,
2021-04-07 08:45:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,3,practice,
2021-04-07 13:20:00,-1,PRACTICE,Blue Bayou,PIECE,1,practice,
2021-04-07 17:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,1,practice,
2021-04-07 21:30:00,60,PRACTICE,Who I'd Be,PIECE,2,practice,
2021-04-08 09:30:00,-1,PRACTICE,Changing My Major,PIECE,4,practice,
2021-04-08 14:15:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2021-04-08 18:45:00,-1,PERFORMANCE,On My Own,PIECE,2,practice,
2021-04-08 22:00:00,-1,PRACTICE,Part of Your World,PIECE,3,practice,
2021-04-08 23:30:00,30,PRACTICE,Being Alive,PIECE,2,practice,
2021-04-09 09:30:00,-1,PRACTICE,Changing My Major,PIECE,4,practice,
2021-04-09 14:15:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,1,practice,
2021-04-09 18:45:00,-1,PERFORMANCE,On My Own,PIECE,2,practice,
2021-04-09 22:00:00,-1,PRACTICE,Part of Your World,PIECE,3,practice,
2021-04-12 11:00:00,-1,PRACTICE,Being Alive,PIECE,2,practice,
2021-04-12 15:45:00,-1,PERFORMANCE,What I Did For Love,PIECE,1,practice,
2021-04-12 19:30:00,-1,PRACTICE,Somewhere,PIECE,1,practice,
2021-04-14 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,2,practice,
2021-04-14 12:15:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2021-04-14 16:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,2,practice,
2021-04-14 20:45:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2021-04-14 22:15:00,-1,PERFORMANCE,Changing My Major,PIECE,1,practice,
2021-04-15 08:30:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,2,practice,
2021-04-15 12:15:00,45,PRACTICE,Blue Bayou,PIECE,2,practice,
2021-04-15 16:00:00,-1,PERFORMANCE,When I Grow Up,PIECE,2,practice,
2021-04-15 20:45:00,-1,PRACTICE,Who I'd Be,PIECE,1,practice,
2021-04-16 10:15:00,-1,PRACTICE,Changing My Major,PIECE,3,practice,
2021-04-16 14:30:00,30,PRACTICE,Empty Chairs at Empty Tables,PIECE,2,practice,
2021-04-16 18:00:00,-1,PERFORMANCE,On My Own,PIECE,1,practice,
2021-04-16 21:15:00,-1,PRACTICE,Part of Your World,PIECE,2,practice,
2021-04-16 23:45:00,-1,PERFORMANCE,Being Alive,PIECE,2,practice,
2021-04-18 14:00:00,15,PRACTICE,2-5-1,TECHNIQUE,2,practice,
2021-04-17 10:15:00,-1,PRACTICE,Changing My Major,PIECE,3,practice,
2021-04-17 14:30:00,30,PRACTICE,Empty Chairs at Empty Tables,PIECE,2,practice,
2021-04-17 18:00:00,-1,PERFORMANCE,On My Own,PIECE,1,practice,
2021-04-17 21:15:00,-1,PRACTICE,Part of Your World,PIECE,2,practice,
2021-04-19 09:45:00,-1,PRACTICE,Being Alive,PIECE,1,practice,
2021-04-19 13:00:00,-1,PRACTICE,What I Did For Love,PIECE,3,practice,
2021-04-19 17:30:00,-1,PERFORMANCE,Somewhere,PIECE,1,practice,
2021-04-19 20:00:00,-1,PRACTICE,Goodbye Yellow Brick Road,PIECE,1,practice,
2021-04-22 11:30:00,60,PRACTICE,Blue Bayou,PIECE,2,practice,
2021-04-22 15:15:00,-1,PRACTICE,When I Grow Up,PIECE,1,practice,
2021-04-22 19:45:00,-1,PERFORMANCE,Who I'd Be,PIECE,2,practice,
2021-04-22 22:30:00,-1,PRACTICE,Changing My Major,PIECE,2,practice,
2021-04-24 08:00:00,-1,PRACTICE,Empty Chairs at Empty Tables,PIECE,3,practice,
2021-04-24 12:45:00,-1,PRACTICE,On My Own,PIECE,1,practice,
2021-04-24 16:30:00,-1,PERFORMANCE,Part of Your World,PIECE,2,practice,
2021-04-24 20:15:00,45,PRACTICE,Being Alive,PIECE,2,practice,
2021-04-25 10:30:00,-1,PRACTICE,What I Did For Love,PIECE,1,practice,
